time_proper_Myr,radiation_pressure_proper_cgs_dyn_cm2,gas_pressure_proper_cgs_dyn_cm2,pressure_ratio
1.044437557519336951e-01,9.321864024617826178e-54,2.683564111959688571e-12,3.473687840388683414e-42
1.047819950653279542e-01,9.310374365023644869e-54,2.683643146806633969e-12,3.469304171868902617e-42
1.051203210455134984e-01,9.300907741365930395e-54,2.683707679182312775e-12,3.465693306880495711e-42
1.054587346048173613e-01,9.287578221213047314e-54,2.683788192928791592e-12,3.460622654829405563e-42
1.057972366519743662e-01,9.271254169440963426e-54,2.683832114097089765e-12,3.454483654451706226e-42
1.061358280953406952e-01,9.249923682068996353e-54,2.683868499728725043e-12,3.446489156605080408e-42
1.064745098460308237e-01,9.215630969746297291e-54,2.683955333719015117e-12,3.433600721282006217e-42
1.068132828209723550e-01,9.191228170201276164e-54,2.684012497583829079e-12,3.424435682946818544e-42
1.071521479458732995e-01,9.173848539231860022e-54,2.684061144110119854e-12,3.417898492872590729e-42
1.074911061580965249e-01,9.158540854003287541e-54,2.684157105965586276e-12,3.412073322253853973e-42
1.078301584094365356e-01,9.147411380926123044e-54,2.684235605041631265e-12,3.407827302396672520e-42
1.081693056687945131e-01,9.138181335281259952e-54,2.684298841970176440e-12,3.404308489204641415e-42
1.085085489247476637e-01,9.125050305007947284e-54,2.684377330923051403e-12,3.399317301591949647e-42
1.088478891880091393e-01,9.108975092252559893e-54,2.684420193225434505e-12,3.393274687487644798e-42
1.091873274937757293e-01,9.088001757607557679e-54,2.684455738068353069e-12,3.385416875655766063e-42
1.095268649039603942e-01,9.054540705684494886e-54,2.684541234540867277e-12,3.372844711484969079e-42
1.098665025093072678e-01,9.031050049944716828e-54,2.684597295693511280e-12,3.364024118042526610e-42
1.102062414313872835e-01,9.014280635475679384e-54,2.684645235016171252e-12,3.357717629838484557e-42
1.105460828244729937e-01,8.999475033796537172e-54,2.684740382904927636e-12,3.352083907665953041e-42
1.108860278772909741e-01,8.988689653158037324e-54,2.684818261632877702e-12,3.347969500062627326e-42
1.112260778146514223e-01,8.979683519708970102e-54,2.684880118393642306e-12,3.344537977018316320e-42
1.115662338989539676e-01,8.966741127712750510e-54,2.684956758928019697e-12,3.339622173763706945e-42
1.119064974315699956e-01,8.950903837252749068e-54,2.684998629810915545e-12,3.333671659222818267e-42
1.122468697541010724e-01,8.930269936965972058e-54,2.685033310102223340e-12,3.325943817295131589e-42
1.125873522495144524e-01,8.897637061889269604e-54,2.685117266503507119e-12,3.313686583780212882e-42
1.129279463431560049e-01,8.875012030270947439e-54,2.685172519932971671e-12,3.305192483681640002e-42
1.132686535036416670e-01,8.858818241535218991e-54,2.685220124241642000e-12,3.299103176517836104e-42
1.136094752436289518e-01,8.844490546088243918e-54,2.685314756898214063e-12,3.293651339519112698e-42
1.139504131204696208e-01,8.834030893565552529e-54,2.685392458418796617e-12,3.289661019889500861e-42
1.142914687367457410e-01,8.825227777491239389e-54,2.685453131568140230e-12,3.286308620972970047e-42
1.146326437406909871e-01,8.812433737125579522e-54,2.685528278035411133e-12,3.281452595082068620e-42
1.149739398264994356e-01,8.796772044794452748e-54,2.685569698464408324e-12,3.275570189008459016e-42
1.153153587345244063e-01,8.776387564246210246e-54,2.685604012584306265e-12,3.267938059044250812e-42
1.156569022513699446e-01,8.744515436660134649e-54,2.685687411253046391e-12,3.255969179443803829e-42
1.159985722098780120e-01,8.722763506549383559e-54,2.685742230412825063e-12,3.247803682637334982e-42
1.163403704890141194e-01,8.707160757949340321e-54,2.685789710059294798e-12,3.241936896748744724e-42
1.166822990136549137e-01,8.693347761847385932e-54,2.685882869745427556e-12,3.236681636333365158e-42
1.170243597542807990e-01,8.683224355126388365e-54,2.685960424625735347e-12,3.232819171688398167e-42
1.173665547265771991e-01,8.674606245346032952e-54,2.686019547479947454e-12,3.229539507068979375e-42
1.177088859909479202e-01,8.661880459123183050e-54,2.686093435497627456e-12,3.224713014317939441e-42
1.180513556519445090e-01,8.646297528446116307e-54,2.686134681080075839e-12,3.218862251899261258e-42
1.183939658576149134e-01,8.626046301186680002e-54,2.686168696318648143e-12,3.211282416107573707e-42
1.187367187987757450e-01,8.594971732251799941e-54,2.686251360461752823e-12,3.199615590245570904e-42
1.190796167082115442e-01,8.574156373094782302e-54,2.686305726793408799e-12,3.191802142092585904e-42
1.194226618598052680e-01,8.559180583171482115e-54,2.686353073928957331e-12,3.186171120333468503e-42
1.197658565676036485e-01,8.545908765810085887e-54,2.686444928880849945e-12,3.181121888610699307e-42
1.201092031848215863e-01,8.536135918031049595e-54,2.686522144409684589e-12,3.177392725309812643e-42
1.204527041027891598e-01,8.527685817693012099e-54,2.686579301065090004e-12,3.174179825740570655e-42
1.207963617498454961e-01,8.514979685654179996e-54,2.686651870346907449e-12,3.169364732228855555e-42
1.211401785901830425e-01,8.499414233930012775e-54,2.686693007553491297e-12,3.163522668959338547e-42
1.214841571226462774e-01,8.479213567086796094e-54,2.686726813392827553e-12,3.155964173513850714e-42
1.218282998794884692e-01,8.448975411696007003e-54,2.686808837889788744e-12,3.144613525364091688e-42
1.221726094250905337e-01,8.429105743414632039e-54,2.686863346055705611e-12,3.137154614055267444e-42
1.225170883546450734e-01,8.414767540761595747e-54,2.686910948981093271e-12,3.131762719546983987e-42
1.228617392928098712e-01,8.402034059639800059e-54,2.687002247503469399e-12,3.126917391842989652e-42
1.232065648923337531e-01,8.392612288347116349e-54,2.687079315406881404e-12,3.123321384756480723e-42
1.235515678326586930e-01,8.384293874499065063e-54,2.687134258911201099e-12,3.120161877544702471e-42
1.238967508185012945e-01,8.371508857949625414e-54,2.687205719188851596e-12,3.115321167326412503e-42
1.242421165784169390e-01,8.355851354322468244e-54,2.687246977862562872e-12,3.109446739788955286e-42
1.245876678633497520e-01,8.335548239654884792e-54,2.687280854819980139e-12,3.101852277443951511e-42
1.249334074451717014e-01,8.306227545194381053e-54,2.687362425687989862e-12,3.090847540992878413e-42
1.252793381152131902e-01,8.287382781890648069e-54,2.687416547429168600e-12,3.083773071881435147e-42
1.256254626827888743e-01,8.273730366626752931e-54,2.687464284240252046e-12,3.078638259546486354e-42
1.259717839737206913e-01,8.261552192397182023e-54,2.687555498200042202e-12,3.074002452388520732e-42
1.263183048288612498e-01,8.252489198928907852e-54,2.687632210054782210e-12,3.070542601794721468e-42
1.266650241035749691e-01,8.244254152745296388e-54,2.687684359124450210e-12,3.067419031091498482e-42
1.270119378636136165e-01,8.231258564256566066e-54,2.687754997809311296e-12,3.062503305161950332e-42
1.273590489232489520e-01,8.215376816601675293e-54,2.687796495458554190e-12,3.056547186694684342e-42
1.277063601075851540e-01,8.194735503700931124e-54,2.687830583191234975e-12,3.048828878928597534e-42
1.280538742521753759e-01,8.166572942966474411e-54,2.687911833612348313e-12,3.038259231885305042e-42
1.284015942028038371e-01,8.148812990375865595e-54,2.687966139069977188e-12,3.031590640942863453e-42
1.287495228142152282e-01,8.135886271207579806e-54,2.688014597031288973e-12,3.026726967998260571e-42
1.290976629485549310e-01,8.124288640456006640e-54,2.688106365106053385e-12,3.022309215854068544e-42
1.294460174737941394e-01,8.115587318555877648e-54,2.688182590603984183e-12,3.018986636890784110e-42
1.297945892621076569e-01,8.107354417074481570e-54,2.688231121660581384e-12,3.015869562609030624e-42
1.301433811881403391e-01,8.093940937935362280e-54,2.688301710495342270e-12,3.010800799008525429e-42
1.304923961273141420e-01,8.077638333874964411e-54,2.688343685394090190e-12,3.004689607865686811e-42
1.308416369543819735e-01,8.055762000626846897e-54,2.688378190066201093e-12,2.996513671474352455e-42
1.311911065422455003e-01,8.029756004887174345e-54,2.688459470763294940e-12,2.986749881190287459e-42
1.315408077608788973e-01,8.013181183658089357e-54,2.688514302073708959e-12,2.980523918908428642e-42
1.318907434762194575e-01,8.001047324429369535e-54,2.688563950310290336e-12,2.975955741542230582e-42
1.322409165490004701e-01,7.990069910155336223e-54,2.688656884534503984e-12,2.971770015026920334e-42
1.325913298335691937e-01,7.981717688886379574e-54,2.688732157833702944e-12,2.968580438788371979e-42
1.329419861767214550e-01,7.973353557035922313e-54,2.688775945474328730e-12,2.965421336224182228e-42
1.332928884165584249e-01,7.959150233673268648e-54,2.688848839862712106e-12,2.960058637613726403e-42
1.336440393813653482e-01,7.942140526609728190e-54,2.688891512776601372e-12,2.953685743315289208e-42
1.339954418885210552e-01,7.919150028352212462e-54,2.688926531455224551e-12,2.945097210992386052e-42
1.343470987434463859e-01,7.895519723867487381e-54,2.689008181702176212e-12,2.936220044845502921e-42
1.346990127385928604e-01,7.880267158596106735e-54,2.689063931729748904e-12,2.930487098358832798e-42
1.350511866524676252e-01,7.869020969556207590e-54,2.689115249464679081e-12,2.926249059471396918e-42
1.354036232486916513e-01,7.858713703601767449e-54,2.689209923066193057e-12,2.922313217794983801e-42
1.357563252750905447e-01,7.850657712035913512e-54,2.689282609981332698e-12,2.919238641152112946e-42
1.361092954628181639e-01,7.841952040208112959e-54,2.689320487685450394e-12,2.915960398218379713e-42
1.364625365255128508e-01,7.826701854838367446e-54,2.689395538514310112e-12,2.910208536733884613e-42
1.368160511584845807e-01,7.808661472984541210e-54,2.689438936213249564e-12,2.903453715881423148e-42
1.371698420379338090e-01,7.785185136872682535e-54,2.689474263795803760e-12,2.894686609079136802e-42
1.375239118202003508e-01,7.764012237763330440e-54,2.689556265850978097e-12,2.886726087995333495e-42
1.378782631410435389e-01,7.750128692814401051e-54,2.689613307557964780e-12,2.881502954731858307e-42
1.382328986149525540e-01,7.739808783804312164e-54,2.689666912929246985e-12,2.877608653547024292e-42
1.385878208344863971e-01,7.730177627924895271e-54,2.689763205289842101e-12,2.873924965856580386e-42
1.389430323696438929e-01,7.722247440374546448e-54,2.689830272773959044e-12,2.870905097075427315e-42
1.392985357672620883e-01,7.712918059136559043e-54,2.689861868933962544e-12,2.867403024748374324e-42
1.396543282948432829e-01,7.696565051840956541e-54,2.689936164159199457e-12,2.861244498806421494e-42
1.400104051722717846e-01,7.677143861579042747e-54,2.689980282980955984e-12,2.853977744800218648e-42
1.403667689040248301e-01,7.654270093488597074e-54,2.690015955720762504e-12,2.845436688659979854e-42
1.407234219691110289e-01,7.635465510702980197e-54,2.690098326069681312e-12,2.838359266168027635e-42
1.410803668218348073e-01,7.622901389267745512e-54,2.690157328837504109e-12,2.833626608954437967e-42
1.414376058927010460e-01,7.613490710458837536e-54,2.690213589716336500e-12,2.830069233001542019e-42
1.417951415881537336e-01,7.604455127395654241e-54,2.690310069853363934e-12,2.826609175131302632e-42
1.421529762899665095e-01,7.596333639016806270e-54,2.690368420498189348e-12,2.823529142380489966e-42
1.425111123546101699e-01,7.586082438992087226e-54,2.690395185732857440e-12,2.819690757410293243e-42
1.428695521126949475e-01,7.568317181526321267e-54,2.690469434066073206e-12,2.813009910351747578e-42
1.432282978684989438e-01,7.546197182495318812e-54,2.690514374213853397e-12,2.804741448259408278e-42
1.435873518995230413e-01,7.526340611447560096e-54,2.690550743798121380e-12,2.797323421160600776e-42
1.439467164559967427e-01,7.509800129899039898e-54,2.690633895895540349e-12,2.791089542637128752e-42
1.443063937603490110e-01,7.498522221813447659e-54,2.690695745797062800e-12,2.786833938220750364e-42
1.446663860067511909e-01,7.489997007445875148e-54,2.690754884032531992e-12,2.783604352775865555e-42
1.450266953608214116e-01,7.481340915162223319e-54,2.690848547264404219e-12,2.780290597465240080e-42
1.453873239594826450e-01,7.472593529862933354e-54,2.690896636339015914e-12,2.776990178273606922e-42
1.457482739108967029e-01,7.461091630193103469e-54,2.690921407393431605e-12,2.772690279877148113e-42
1.461095472944020646e-01,7.441496598499589985e-54,2.690996231418042660e-12,2.765331482674813062e-42
1.464711461604224774e-01,7.418433061647316510e-54,2.691042203829411512e-12,2.756713756139062133e-42
1.468330725303467477e-01,7.401415215646530681e-54,2.691079889643610906e-12,2.750351353049844115e-42
1.471953283963884085e-01,7.386989988428576946e-54,2.691164525432137047e-12,2.744904638352574061e-42
1.475579157214352288e-01,7.376946605154191384e-54,2.691230243776381300e-12,2.741105716322038414e-42
1.479208364388987229e-01,7.369233181862300667e-54,2.691291379924947258e-12,2.738177380877951866e-42
1.482840924525745396e-01,7.360492459887723205e-54,2.691377689971129042e-12,2.734841894288973038e-42
1.486476856365203936e-01,7.350600980274690763e-54,2.691417596268836335e-12,2.731126150941782379e-42
1.490116178349539799e-01,7.337453406907149039e-54,2.691443022055645581e-12,2.726215397011457701e-42
1.493758908621695414e-01,7.314702637529754992e-54,2.691518852602808988e-12,2.717685826519899023e-42
1.497405065024705606e-01,7.293911471090931588e-54,2.691566226789515037e-12,2.709913431998687306e-42
1.501054665101166086e-01,7.279468111932669413e-54,2.691606151576789897e-12,2.704507161149200827e-42
1.504707691212123499e-01,7.266981922466641061e-54,2.691693441140760523e-12,2.699780670189112483e-42
1.508364071492346026e-01,7.258106912488083420e-54,2.691763662663383041e-12,2.696413141006035472e-42
1.512023823290746805e-01,7.250990707759986015e-54,2.691822923062868826e-12,2.693710141791015293e-42
1.515686963643573804e-01,7.241388868104249537e-54,2.691899092111767941e-12,2.690066982571569050e-42
1.519353509284109005e-01,7.229777707542450960e-54,2.691935819020611802e-12,2.685716968606186994e-42
1.523023476658666442e-01,7.214425988842635462e-54,2.691963781945074188e-12,2.679986275160754083e-42
1.526696881929434368e-01,7.189630398336429758e-54,2.692041039738494627e-12,2.670698660312708824e-42
1.530373740972886254e-01,7.172585228080248236e-54,2.692090480701028508e-12,2.664318038156163717e-42
1.534054069377462082e-01,7.160457173166868201e-54,2.692133990396471102e-12,2.659769981252807608e-42
1.537737882441680415e-01,7.149724771127005209e-54,2.692225358648874743e-12,2.655693271797714538e-42
1.541425195172885232e-01,7.141885840810381425e-54,2.692298765416917368e-12,2.652709250752273232e-42
1.545116022286537882e-01,7.134807859756156746e-54,2.692348142130031669e-12,2.650031676108389810e-42
1.548810378205921490e-01,7.123278920755914091e-54,2.692419783378582928e-12,2.645679163676797849e-42
1.552508277062032982e-01,7.109345464766926820e-54,2.692457639727084309e-12,2.640466969607570685e-42
1.556209732693294989e-01,7.090263888223439808e-54,2.692488550011542100e-12,2.633349689896748237e-42
1.559914758644824762e-01,7.068301225028410080e-54,2.692567598857548801e-12,2.625115606392751940e-42
1.563623368167402494e-01,7.054468866666532861e-54,2.692620260104683705e-12,2.619927128674382490e-42
1.567335574216642824e-01,7.044382317995006540e-54,2.692669115356848756e-12,2.616133663738866809e-42
1.571051389452823854e-01,7.035173400534574597e-54,2.692764462774695938e-12,2.612621154872693752e-42
1.574770826241477795e-01,7.027953633581032559e-54,2.692833887331294909e-12,2.609872694578280630e-42
1.578493896654515893e-01,7.019934596254935434e-54,2.692867751802065803e-12,2.606861993708082638e-42
1.582220612471532117e-01,7.005741037696433886e-54,2.692940256602172934e-12,2.601521151655979623e-42
1.585950985181003858e-01,6.988752964295225489e-54,2.692981166023408501e-12,2.595173353779955963e-42
1.589685025981225353e-01,6.968149784200488367e-54,2.693014028246816740e-12,2.587491082895262167e-42
1.593422745780922467e-01,6.951078399116892891e-54,2.693094501639458606e-12,2.581074817421121823e-42
1.597164155199568003e-01,6.939813808297412400e-54,2.693151527242113200e-12,2.576837485042677345e-42
1.600909264567476065e-01,6.931423482100757517e-54,2.693206292937859770e-12,2.573669718608772784e-42
1.604658020551951447e-01,6.923275406851744820e-54,2.693301887883159232e-12,2.570553059053174415e-42
1.608410381595688499e-01,6.915607295638085640e-54,2.693354788650516110e-12,2.567655521945957596e-42
